DATE,TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,UNIQUE KEY,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5
06/18/2016,16:55,BROOKLYN,11234,40.632095,-73.91861,"(40.632095, -73.91861)",RALPH AVENUE                    ,FLATLANDS AVENUE,,0,0,0,0,0,0,0,0,Reaction to Uninvolved Vehicle,Unspecified,,,,3465114,PASSENGER VEHICLE,SMALL COM VEH(4 TIRES) ,,,
06/18/2016,16:55,BROOKLYN,11216,40.675053,-73.947235,"(40.675053, -73.947235)",SAINT MARKS AVENUE              ,NEW YORK AVENUE,,0,0,0,0,0,0,0,0,Alcohol Involvement,Unspecified,,,,3465176,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,16:52,,,40.68544,-73.97228,"(40.68544, -73.97228)",FULTON STREET                   ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3463790,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,16:50,STATEN ISLAND,10312,40.535534,-74.17887,"(40.535534, -74.17887)",AMBOY ROAD                      ,POILLON AVENUE,,2,0,0,0,0,0,2,0,Traffic Control Disregarded,Unspecified,,,,3463944,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,16:47,BRONX,10460,40.841087,-73.86447,"(40.841087, -73.86447)",WHITE PLAINS ROAD               ,EAST TREMONT AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3465795,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,16:45,,,40.657093,-73.95026,"(40.657093, -73.95026)",WINTHROP STREET                 ,,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3464476,PASSENGER VEHICLE,MOTORCYCLE,,,
06/18/2016,16:45,,,,,,BROOKLYN QUEENS EXPRESSWAY      ,,,0,0,0,0,0,0,0,0,Following Too Closely,Following Too Closely,Following Too Closely,,,3464740,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
06/18/2016,16:45,,,40.642315,-73.92645,"(40.642315, -73.92645)",AVENUE D                        ,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3484601,PASSENGER VEHICLE,PICK-UP TRUCK,,,
06/18/2016,16:45,QUEENS,11423,40.708595,-73.779686,"(40.708595, -73.779686)",JAMAICA AVENUE                  ,181 STREET,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Unspecified,,,,3463818,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,16:40,,,,,,FDR DRIVE                       ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Unspecified,,,3464023,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
06/18/2016,16:40,STATEN ISLAND,10308,40.556473,-74.15263,"(40.556473, -74.15263)",GIFFORDS LANE                   ,HOWTON AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unsafe Lane Changing,,,,3464909,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,16:37,,,,,,DECATUR AVENUE                  ,EAST 197 STREET,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3465853,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,16:37,BRONX,10463,40.873642,-73.90797,"(40.873642, -73.90797)",,,40        WEST 225 STREET               ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3465854,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,16:35,BRONX,10457,40.850307,-73.886444,"(40.850307, -73.886444)",EAST 182 STREET                 ,CROTONA AVENUE,,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,3463664,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,16:30,,,,,,BROOKLYN QUEENS EXPRESSWAY      ,,,2,0,0,0,0,0,2,0,Passing or Lane Usage Improper,Unspecified,,,,3463711,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,16:30,BROOKLYN,11225,40.66131,-73.96118,"(40.66131, -73.96118)",,,526       FLATBUSH AVENUE               ,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3464474,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,16:30,,,40.66059,-73.931335,"(40.66059, -73.931335)",RUTLAND ROAD                    ,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3464475,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,16:30,,,,,,NORTHERN BOULEVARD              ,233 STREET,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3463877,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,16:30,,,40.630283,-73.97816,"(40.630283, -73.97816)",18 AVENUE                       ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3463698,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,16:30,,,40.780415,-73.80314,"(40.780415, -73.80314)",160 STREET                      ,,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3463859,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,16:30,QUEENS,11428,40.716198,-73.744644,"(40.716198, -73.744644)",,,213-05    JAMAICA AVENUE                ,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3463336,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,16:30,QUEENS,11385,40.69335,-73.90041,"(40.69335, -73.90041)",COOPER AVENUE                   ,WYCKOFF AVENUE,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3464666,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,16:30,BROOKLYN,11234,40.626457,-73.918,"(40.626457, -73.918)",RALPH AVENUE                    ,AVENUE K,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3464398,PASSENGER VEHICLE,OTHER,,,
06/18/2016,16:25,QUEENS,11421,40.68346,-73.86533,"(40.68346, -73.86533)",ATLANTIC AVENUE                 ,FORBELL STREET,,1,0,0,0,0,0,1,0,Drugs (illegal),Unspecified,,,,3464626,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,16:25,BROOKLYN,11212,40.66871,-73.91731,"(40.66871, -73.91731)",PITKIN AVENUE                   ,SARATOGA AVENUE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3463755,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,16:24,,,,,,NEW ENGLAND THRUWAY             ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3464276,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,16:20,BRONX,10451,40.81655,-73.91955,"(40.81655, -73.91955)",EAST 149 STREET                 ,COURTLANDT AVENUE,,1,0,1,0,0,0,0,0,Unspecified,,,,,3464199,PASSENGER VEHICLE,,,,
06/18/2016,16:20,BROOKLYN,11203,40.642437,-73.92455,"(40.642437, -73.92455)",EAST 55 STREET                  ,AVENUE D,,0,0,0,0,0,0,0,0,Unspecified,,,,,3471434,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,16:16,STATEN ISLAND,10306,40.56464,-74.11563,"(40.56464, -74.11563)",,,2754      HYLAN BOULEVARD               ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3464908,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,16:15,,,,,,BROOKLYN QUEENS EXPY (CDR)      ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Unspecified,,,3463226,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
06/18/2016,16:15,BROOKLYN,11226,40.640903,-73.94932,"(40.640903, -73.94932)",,,2905      AVENUE D                      ,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3484600,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,16:10,,,40.780224,-73.80255,"(40.780224, -73.80255)",FRANCIS LEWIS BOULEVARD         ,,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3463860,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,16:09,MANHATTAN,10028,40.77648,-73.958405,"(40.77648, -73.958405)",,,131       EAST 81 STREET                ,0,0,0,0,0,0,0,0,Backing Unsafely,,,,,3464022,PASSENGER VEHICLE,,,,
06/18/2016,16:09,BROOKLYN,11214,40.609657,-73.99446,"(40.609657, -73.99446)",,,1962      78 STREET                     ,0,0,0,0,0,0,0,0,Unspecified,,,,,3463686,PASSENGER VEHICLE,OTHER,,,
06/18/2016,16:05,QUEENS,11691,40.599617,-73.75972,"(40.599617, -73.75972)",AZTEC PLACE                     ,GRASSMERE TERRACE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3466102,PASSENGER VEHICLE,OTHER,,,
06/18/2016,16:05,MANHATTAN,10029,40.792244,-73.94629,"(40.792244, -73.94629)",LEXINGTON AVENUE                ,EAST 106 STREET,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,3464995,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,16:05,BROOKLYN,11230,40.629986,-73.97157,"(40.629986, -73.97157)",OCEAN PARKWAY                   ,FOSTER AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3464457,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,16:00,QUEENS,11433,40.69017,-73.79591,"(40.69017, -73.79591)",110 AVENUE                      ,153 STREET,,1,0,0,0,0,0,1,0,Failure to Yield Right-of-Way,Unsafe Speed,,,,3620846,Taxi,4 dr sedan,,,
06/18/2016,16:00,MANHATTAN,10027,40.817924,-73.95401,"(40.817924, -73.95401)",,,516       WEST 133 STREET               ,1,0,0,0,0,0,1,0,Turning Improperly,Unspecified,,,,3464094,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,16:00,BROOKLYN,11207,40.658577,-73.89063,"(40.658577, -73.89063)",LINDEN BOULEVARD                ,PENNSYLVANIA AVENUE,,1,0,0,0,0,0,1,0,Following Too Closely,Driver Inattention/Distraction,,,,3470705,PASSENGER VEHICLE,PASSENGER VEHICLE,TAXI,,
06/18/2016,16:00,,,,,,RIVERSIDE DRIVE                 ,158 STREET,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3463858,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,16:00,,,,,,LONG ISLAND EXPRESSWAY          ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3463897,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,16:00,STATEN ISLAND,10305,,,,FR Capodanno Blvd               ,Sand Lane,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3464905,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,16:00,QUEENS,11385,40.703506,-73.8759,"(40.703506, -73.8759)",,,78-32     73 PLACE                      ,0,0,0,0,0,0,0,0,Backing Unsafely,Backing Unsafely,,,,3464665,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,16:00,MANHATTAN,10013,40.72135,-74.00465,"(40.72135, -74.00465)",CANAL STREET                    ,WEST BROADWAY,,0,0,0,0,0,0,0,0,Driver Inexperience,Unspecified,,,,3465495,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,16:00,BROOKLYN,11221,40.694324,-73.92681,"(40.694324, -73.92681)",,,843       BUSHWICK AVENUE               ,0,0,0,0,0,0,0,0,Reaction to Uninvolved Vehicle,Unspecified,,,,3466026,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,16:00,BROOKLYN,11221,40.686344,-73.9234,"(40.686344, -73.9234)",RALPH AVENUE                    ,JEFFERSON AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3466849,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,16:00,BROOKLYN,11208,40.67613,-73.884865,"(40.67613, -73.884865)",LIBERTY AVENUE                  ,CLEVELAND STREET,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3464533,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,16:00,BROOKLYN,11206,40.70152,-73.94323,"(40.70152, -73.94323)",BROADWAY                        ,DEBEVOISE STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3465223,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,16:00,BRONX,10475,40.869335,-73.8255,"(40.869335, -73.8255)",,,2100      BARTOW AVENUE                 ,0,0,0,0,0,0,0,0,Unspecified,,,,,3484406,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,16:00,BRONX,10466,40.890095,-73.85459,"(40.890095, -73.85459)",,,831       EAST 230 STREET               ,0,0,0,0,0,0,0,0,Unspecified,,,,,3464275,PASSENGER VEHICLE,OTHER,,,
06/18/2016,15:56,MANHATTAN,10040,40.85795,-73.92727,"(40.85795, -73.92727)",,,17        FORT GEORGE HILL              ,1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,,,,3464157,BICYCLE,PASSENGER VEHICLE,,,
06/18/2016,15:55,QUEENS,11419,40.685654,-73.828636,"(40.685654, -73.828636)",LIBERTY AVENUE                  ,114 STREET,,1,0,1,0,0,0,0,0,Unspecified,,,,,3463831,PASSENGER VEHICLE,,,,
06/18/2016,15:51,,,40.619907,-73.993095,"(40.619907, -73.993095)",,,17 AVENUE                               ,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3463685,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,15:50,QUEENS,11373,40.737156,-73.87941,"(40.737156, -73.87941)",QUEENS BOULEVARD                ,VANLOON STREET,,3,0,0,0,0,0,3,0,Turning Improperly,Unspecified,,,,3465369,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,15:50,,,40.589684,-73.79881,"(40.589684, -73.79881)",ROCKAWAY BEACH BOULEVARD        ,BEACH 70 STREET,,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,3463811,PASSENGER VEHICLE,,,,
06/18/2016,15:50,,,,,,VAN WYCK EXPWY                  ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3463389,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,15:50,,,,,,BELT PARKWAY                    ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3464404,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,15:46,,,40.865345,-73.90849,"(40.865345, -73.90849)",BAILEY AVENUE                   ,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,,,3465852,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,15:45,,,,,,BROOKLYN QUEENS EXPRESSWAY RAMP ,,,0,0,0,0,0,0,0,0,Following Too Closely,Following Too Closely,,,,3463778,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,15:45,,,40.741615,-73.993744,"(40.741615, -73.993744)",AVENUE OF THE AMERICAS          ,,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,3463589,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,15:45,,,40.76015,-73.9988,"(40.76015, -73.9988)",11 AVENUE                       ,,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,3463572,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,15:45,MANHATTAN,10013,40.71843,-74.000534,"(40.71843, -74.000534)",CANAL STREET                    ,LAFAYETTE STREET,,0,0,0,0,0,0,0,0,Driver Inexperience,Passing Too Closely,,,,3466412,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,15:40,,,,,,THROGS NECK BRIDGE              ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3465757,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,15:35,,,40.662296,-73.988625,"(40.662296, -73.988625)",PROSPECT EXPRESSWAY RAMP        ,,,2,0,0,0,0,0,2,0,Unsafe Speed,,,,,3463742,PASSENGER VEHICLE,,,,
06/18/2016,15:30,,,,,,BRUCKNER EXPRESSWAY             ,,,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,Unspecified,,,,3464220,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,15:30,,,,,,HARLEM RIVER DRIVE              ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3464079,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,15:30,,,,,,BRUCKNER EXPRESSWAY             ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3464187,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,15:30,,,40.826088,-73.86121,"(40.826088, -73.86121)",BRUCKNER BOULEVARD              ,UNDERHILL AVENUE,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3466627,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,15:30,QUEENS,11356,40.787945,-73.84289,"(40.787945, -73.84289)",125 STREET                      ,11 AVENUE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3463853,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,15:30,MANHATTAN,10029,40.78588,-73.94884,"(40.78588, -73.94884)",3 AVENUE                        ,EAST 97 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3464048,PASSENGER VEHICLE,,,,
06/18/2016,15:30,MANHATTAN,10018,40.75469,-73.993484,"(40.75469, -73.993484)",,,349       WEST 37 STREET                ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3463598,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,15:30,BROOKLYN,11206,40.70985,-73.93382,"(40.70985, -73.93382)",,,362       SCHOLES STREET                ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3463795,PASSENGER VEHICLE,OTHER,,,
06/18/2016,15:25,MANHATTAN,10022,40.754505,-73.965706,"(40.754505, -73.965706)",1 AVENUE                        ,EAST 51 STREET,,0,0,0,0,0,0,0,0,Other Vehicular,Passing or Lane Usage Improper,,,,3464962,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,0:30,BROOKLYN,11201,40.690784,-73.97877,"(40.690784, -73.97877)",,,155       ASHLAND PLACE                 ,0,0,0,0,0,0,0,0,View Obstructed/Limited,Unspecified,,,,3463260,PASSENGER VEHICLE,,,,
06/18/2016,0:25,,,,,,FDR DRIVE                       ,,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,3463975,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,0:25,,,,,,THROGS NECK BRIDGE              ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3465758,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,0:15,BROOKLYN,11233,40.676342,-73.910934,"(40.676342, -73.910934)",ROCKAWAY AVENUE                 ,ATLANTIC AVENUE,,3,0,0,0,0,0,3,0,Unspecified,Unspecified,,,,3472741,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,0:05,QUEENS,11368,40.75621,-73.86138,"(40.75621, -73.86138)",,,107-12    34 AVENUE                     ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3463922,PASSENGER VEHICLE,OTHER,,,
06/18/2016,0:03,BROOKLYN,11226,40.64453,-73.94599,"(40.64453, -73.94599)",CORTELYOU ROAD                  ,NEW YORK AVENUE,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3484592,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,0:01,BRONX,10469,40.873055,-73.85735,"(40.873055, -73.85735)",,,1051      DUNCAN STREET                 ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3464270,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,0:00,STATEN ISLAND,10306,40.580315,-74.11368,"(40.580315, -74.11368)",RICHMOND ROAD                   ,GREELEY AVENUE,,3,0,0,0,0,0,3,0,Driver Inattention/Distraction,Unspecified,,,,3465470,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,0:00,,,,,,LONG ISLAND EXPRESSWAY          ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3466177,PASSENGER VEHICLE,SMALL COM VEH(4 TIRES) ,,,
06/18/2016,0:00,,,40.60345,-74.009,"(40.60345, -74.009)",CROPSEY AVENUE                  ,,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3463682,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,0:00,MANHATTAN,10013,40.719048,-73.99648,"(40.719048, -73.99648)",MOTT STREET                     ,GRAND STREET,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3468501,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,0:00,MANHATTAN,10002,40.7193378,-73.9859127,"(40.7193378, -73.9859127)",SUFFOLK STREET                  ,RIVINGTON STREET                ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3463169,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,0:00,BROOKLYN,11237,40.692894,-73.90703,"(40.692894, -73.90703)",,,301       ELDERT STREET                 ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3465195,PASSENGER VEHICLE,OTHER,,,
06/18/2016,0:00,BROOKLYN,11231,40.6754,-73.99745,"(40.6754, -73.99745)",HUNTINGTON STREET               ,SMITH STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3463776,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,0:00,BRONX,10457,40.845848,-73.90273,"(40.845848, -73.90273)",CARTER AVENUE                   ,EAST 175 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3463646,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
